"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"88.0","34.0","85.0","11.0","0","0","0","637.0","-225.0","8473.0","-30.0","96.0","192.0","354.0","-408.0","-568.0","90","1"
"85.0","33.0","87.0","13.0","0","0","0","561.0","-166.0","8508.0","25.0","119.0","190.0","358.0","-410.0","-564.0","90","1"
"82.0","34.0","87.0","15.0","0","0","0","661.0","-163.0","8519.0","19.0","28.0","214.0","359.0","-399.0","-571.0","90","1"
"78.0","37.0","86.0","18.0","0","0","0","666.0","-362.0","8523.0","23.0","28.0","173.0","353.0","-409.0","-569.0","90","1"
"76.0","42.0","85.0","23.0","0","0","0","765.0","-203.0","8584.0","-66.0","67.0","199.0","361.0","-409.0","-561.0","90","1"
"69.0","36.0","84.0","26.0","0","0","0","747.0","-182.0","8624.0","5.0","-51.0","163.0","353.0","-407.0","-547.0","90","1"
"69.0","39.0","84.0","30.0","0","0","0","724.0","-165.0","8569.0","-60.0","-141.0","224.0","347.0","-407.0","-537.0","90","1"
"67.0","39.0","85.0","32.0","0","0","0","585.0","-201.0","8527.0","-66.0","34.0","220.0","328.0","-410.0","-526.0","90","1"
"62.0","38.0","85.0","35.0","0","0","0","745.0","-258.0","8518.0","-32.0","-1.0","202.0","323.0","-411.0","-519.0","90","1"
"60.0","39.0","86.0","40.0","0","0","0","835.0","-142.0","8507.0","11.0","-125.0","185.0","311.0","-403.0","-523.0","90","1"
"58.0","40.0","85.0","43.0","0","0","0","701.0","-243.0","8502.0","61.0","72.0","154.0","303.0","-401.0","-531.0","90","1"
"54.0","38.0","88.0","46.0","0","0","0","639.0","-170.0","8548.0","65.0","29.0","175.0","294.0","-408.0","-536.0","90","1"
"52.0","39.0","88.0","52.0","0","0","0","621.0","-276.0","8518.0","11.0","-108.0","203.0","286.0","-410.0","-532.0","90","1"
"47.0","40.0","121.0","56.0","0","0","0","829.0","-186.0","8591.0","-54.0","-37.0","232.0","277.0","-409.0","-527.0","90","1"
"45.0","33.0","92.0","61.0","0","0","0","832.0","-142.0","8608.0","39.0","27.0","198.0","278.0","-408.0","-540.0","90","1"
"41.0","36.0","121.0","132.0","0","0","0","665.0","-208.0","8557.0","-76.0","73.0","167.0","275.0","-403.0","-541.0","90","1"
"38.0","35.0","122.0","119.0","0","0","0","671.0","-313.0","8661.0","-19.0","-18.0","214.0","269.0","-395.0","-533.0","90","1"
"35.0","34.0","108.0","98.0","0","0","0","740.0","-244.0","8557.0","17.0","27.0","159.0","266.0","-394.0","-542.0","90","1"
"32.0","209.0","110.0","119.0","0","0","0","633.0","-175.0","8528.0","15.0","48.0","150.0","275.0","-393.0","-549.0","90","1"
"29.0","208.0","110.0","141.0","0","0","0","975.0","-214.0","8587.0","-31.0","64.0","112.0","278.0","-394.0","-560.0","90","0"
"27.0","207.0","109.0","113.0","0","0","0","1586.0","-286.0","8440.0","-16.0","-4.0","67.0","285.0","-401.0","-555.0","90","0"
"96.0","41.0","87.0","124.0","0","0","0","689.0","-189.0","8548.0","-15.0","15.0","12.0","363.0","-401.0","-589.0","90","0"
"96.0","41.0","85.0","130.0","0","0","0","691.0","-183.0","8544.0","-17.0","17.0","12.0","365.0","-419.0","-589.0","90","0"
"96.0","35.0","85.0","149.0","0","0","0","686.0","-192.0","8553.0","-17.0","15.0","11.0","363.0","-405.0","-587.0","90","0"
"96.0","42.0","87.0","148.0","0","0","0","689.0","-185.0","8549.0","-18.0","17.0","11.0","358.0","-416.0","-590.0","90","0"
"96.0","42.0","85.0","149.0","0","0","0","639.0","-180.0","8547.0","-19.0","27.0","1.0","362.0","-404.0","-592.0","90","1"
"96.0","40.0","85.0","111.0","0","0","0","376.0","-315.0","8656.0","-7.0","42.0","80.0","359.0","-403.0","-593.0","90","1"
"93.0","36.0","107.0","21.0","0","0","0","392.0","-216.0","8559.0","-23.0","-15.0","88.0","364.0","-402.0","-590.0","90","1"
"91.0","35.0","103.0","8.0","0","0","0","576.0","-157.0","8610.0","-6.0","-37.0","118.0","365.0","-403.0","-583.0","90","1"
"88.0","34.0","87.0","12.0","0","0","0","747.0","-196.0","8610.0","-21.0","-63.0","181.0","376.0","-402.0","-582.0","90","1"
"85.0","41.0","86.0","12.0","0","0","0","848.0","-322.0","8586.0","31.0","87.0","199.0","365.0","-413.0","-569.0","90","1"
"83.0","38.0","85.0","15.0","0","0","0","641.0","-153.0","8562.0","20.0","3.0","199.0","368.0","-402.0","-578.0","90","1"
"80.0","45.0","85.0","18.0","0","0","0","592.0","-153.0","8531.0","-39.0","-70.0","188.0","358.0","-400.0","-566.0","90","1"
"76.0","40.0","83.0","22.0","0","0","0","724.0","-158.0","8541.0","-59.0","-62.0","173.0","360.0","-400.0","-564.0","90","1"
"71.0","40.0","82.0","26.0","0","0","0","681.0","-158.0","8461.0","-38.0","-68.0","174.0","356.0","-406.0","-548.0","90","1"
"70.0","42.0","84.0","29.0","0","0","0","643.0","-160.0","8609.0","-22.0","-50.0","148.0","350.0","-408.0","-538.0","90","1"
"68.0","39.0","83.0","32.0","0","0","0","667.0","-291.0","8487.0","-22.0","-66.0","167.0","342.0","-402.0","-530.0","90","1"
"62.0","40.0","84.0","35.0","0","0","0","619.0","-305.0","8538.0","6.0","-51.0","199.0","324.0","-402.0","-528.0","90","1"
"60.0","40.0","84.0","38.0","0","0","0","718.0","-165.0","8561.0","-40.0","-37.0","200.0","315.0","-415.0","-523.0","90","1"
"57.0","42.0","84.0","41.0","0","0","0","731.0","-311.0","8535.0","3.0","9.0","150.0","311.0","-409.0","-535.0","90","1"
"55.0","53.0","84.0","46.0","0","0","0","767.0","-310.0","8628.0","24.0","33.0","215.0","304.0","-404.0","-530.0","90","1"
"52.0","39.0","86.0","49.0","0","0","0","720.0","-290.0","8545.0","38.0","31.0","179.0","301.0","-403.0","-533.0","90","1"
"49.0","39.0","87.0","52.0","0","0","0","617.0","-191.0","8496.0","14.0","75.0","149.0","297.0","-411.0","-537.0","90","1"
"45.0","36.0","102.0","56.0","0","0","0","666.0","-223.0","8535.0","-25.0","57.0","170.0","290.0","-412.0","-538.0","90","1"
"43.0","40.0","91.0","59.0","0","0","0","699.0","-171.0","8576.0","51.0","78.0","90.0","287.0","-407.0","-531.0","90","1"
"39.0","36.0","120.0","64.0","0","0","0","698.0","-308.0","8624.0","23.0","24.0","120.0","278.0","-400.0","-540.0","90","1"
"36.0","39.0","109.0","69.0","0","0","0","709.0","-252.0","8570.0","6.0","32.0","222.0","283.0","-401.0","-543.0","90","1"
"33.0","38.0","107.0","111.0","0","0","0","761.0","-292.0","8471.0","-54.0","-48.0","257.0","271.0","-395.0","-555.0","90","1"
"30.0","41.0","108.0","104.0","0","0","0","926.0","-147.0","8378.0","-34.0","60.0","188.0","279.0","-397.0","-555.0","90","0"
"28.0","39.0","104.0","123.0","0","0","0","1463.0","-178.0","8577.0","-29.0","12.0","51.0","286.0","-396.0","-554.0","90","0"
"29.0","39.0","108.0","105.0","0","0","0","533.0","-208.0","8540.0","-15.0","59.0","-2.0","282.0","-388.0","-562.0","90","0"
"96.0","37.0","109.0","106.0","0","0","0","695.0","-173.0","8534.0","-17.0","12.0","11.0","358.0","-404.0","-592.0","90","0"
"96.0","42.0","108.0","110.0","0","0","0","665.0","-173.0","8540.0","-17.0","17.0","11.0","351.0","-407.0","-585.0","90","0"
"96.0","45.0","90.0","94.0","0","0","0","689.0","-169.0","8546.0","-17.0","16.0","12.0","365.0","-411.0","-583.0","90","0"
"96.0","44.0","109.0","98.0","0","0","0","677.0","-171.0","8538.0","-17.0","15.0","11.0","356.0","-408.0","-584.0","90","0"
"96.0","44.0","102.0","88.0","0","0","0","678.0","-176.0","8527.0","-17.0","17.0","10.0","362.0","-410.0","-578.0","90","0"
"96.0","44.0","103.0","83.0","0","0","0","682.0","-177.0","8544.0","-17.0","14.0","12.0","356.0","-406.0","-590.0","90","0"
"97.0","44.0","110.0","104.0","0","0","0","680.0","-171.0","8532.0","-18.0","17.0","11.0","352.0","-408.0","-588.0","90","0"
"97.0","42.0","111.0","97.0","0","0","0","688.0","-170.0","8549.0","-17.0","17.0","9.0","357.0","-405.0","-585.0","90","0"
"96.0","45.0","109.0","92.0","0","0","0","678.0","-173.0","8533.0","-17.0","16.0","11.0","362.0","-414.0","-592.0","90","0"
"95.0","44.0","84.0","95.0","0","0","0","645.0","-154.0","8547.0","-19.0","23.0","3.0","351.0","-401.0","-583.0","90","1"
"95.0","44.0","106.0","21.0","0","0","0","302.0","-210.0","8625.0","-29.0","2.0","166.0","354.0","-406.0","-586.0","90","1"
"94.0","43.0","109.0","20.0","0","0","0","346.0","-177.0","8612.0","-7.0","38.0","128.0","368.0","-398.0","-584.0","90","1"
"92.0","45.0","92.0","135.0","0","0","0","473.0","-176.0","8491.0","26.0","-18.0","144.0","356.0","-402.0","-580.0","90","1"
"89.0","43.0","86.0","12.0","0","0","0","711.0","-193.0","8517.0","6.0","-28.0","149.0","364.0","-406.0","-580.0","90","1"
"85.0","42.0","85.0","12.0","0","0","0","820.0","-225.0","8509.0","-13.0","125.0","180.0","356.0","-398.0","-570.0","90","1"
"83.0","48.0","84.0","15.0","0","0","0","613.0","-220.0","8530.0","39.0","33.0","184.0","358.0","-404.0","-568.0","90","1"
"78.0","47.0","84.0","19.0","0","0","0","553.0","-272.0","8440.0","-51.0","33.0","219.0","358.0","-414.0","-562.0","90","1"
"76.0","41.0","82.0","23.0","0","0","0","580.0","-83.0","8513.0","-8.0","-10.0","176.0","351.0","-415.0","-555.0","90","1"
"73.0","46.0","82.0","27.0","0","0","0","589.0","-93.0","8496.0","-4.0","53.0","157.0","344.0","-408.0","-552.0","90","1"
"70.0","40.0","81.0","29.0","0","0","0","595.0","-150.0","8557.0","-22.0","-125.0","145.0","348.0","-402.0","-538.0","90","1"
"67.0","43.0","82.0","32.0","0","0","0","647.0","-220.0","8557.0","7.0","12.0","140.0","339.0","-397.0","-533.0","90","1"
"64.0","51.0","82.0","35.0","0","0","0","566.0","-193.0","8553.0","-28.0","-47.0","215.0","316.0","-400.0","-532.0","90","1"
"60.0","43.0","83.0","38.0","0","0","0","818.0","-232.0","8629.0","6.0","-17.0","213.0","308.0","-398.0","-522.0","90","1"
"58.0","45.0","83.0","42.0","0","0","0","689.0","-341.0","8498.0","24.0","41.0","149.0","310.0","-416.0","-524.0","90","1"
"55.0","44.0","84.0","45.0","0","0","0","830.0","-328.0","8524.0","35.0","4.0","188.0","302.0","-402.0","-528.0","90","1"
"52.0","43.0","86.0","49.0","0","0","0","667.0","-294.0","8603.0","23.0","59.0","185.0","294.0","-400.0","-536.0","90","1"
"49.0","38.0","114.0","52.0","0","0","0","665.0","-202.0","8482.0","-35.0","73.0","190.0","281.0","-401.0","-529.0","90","1"
"46.0","37.0","119.0","56.0","0","0","0","652.0","-335.0","8680.0","-14.0","107.0","137.0","280.0","-400.0","-530.0","90","1"
"42.0","232.0","118.0","60.0","0","0","0","547.0","-171.0","8503.0","-3.0","-27.0","143.0","285.0","-403.0","-533.0","90","1"
"39.0","35.0","105.0","65.0","0","0","0","746.0","-100.0","8501.0","-45.0","-8.0","167.0","277.0","-401.0","-533.0","90","1"
"36.0","39.0","111.0","69.0","0","0","0","776.0","-321.0","8609.0","7.0","37.0","167.0","273.0","-391.0","-547.0","90","1"
"33.0","38.0","110.0","107.0","0","0","0","759.0","-341.0","8532.0","-18.0","62.0","174.0","269.0","-395.0","-541.0","90","1"
"29.0","211.0","107.0","108.0","0","0","0","855.0","-362.0","8445.0","9.0","51.0","138.0","282.0","-396.0","-560.0","90","0"
"27.0","39.0","107.0","107.0","0","0","0","1427.0","-193.0","8670.0","-38.0","-25.0","90.0","287.0","-389.0","-559.0","90","0"
"28.0","210.0","109.0","103.0","0","0","0","449.0","-205.0","8571.0","-14.0","59.0","-12.0","286.0","-394.0","-556.0","90","0"
"96.0","42.0","84.0","104.0","0","0","0","676.0","-178.0","8543.0","-17.0","18.0","11.0","362.0","-414.0","-598.0","90","0"
"96.0","43.0","86.0","120.0","0","0","0","676.0","-172.0","8542.0","-18.0","17.0","12.0","351.0","-407.0","-597.0","90","0"
"96.0","44.0","85.0","116.0","0","0","0","670.0","-168.0","8552.0","-17.0","17.0","12.0","364.0","-402.0","-588.0","90","0"
"96.0","40.0","86.0","116.0","0","0","0","673.0","-173.0","8542.0","-16.0","17.0","11.0","360.0","-406.0","-586.0","90","0"
"96.0","42.0","83.0","105.0","0","0","0","654.0","-170.0","8547.0","-17.0","24.0","12.0","355.0","-405.0","-585.0","90","1"
"96.0","41.0","112.0","111.0","0","0","0","315.0","-141.0","8595.0","-4.0","34.0","205.0","353.0","-395.0","-585.0","90","1"
"93.0","34.0","104.0","18.0","0","0","0","274.0","-223.0","8591.0","-46.0","26.0","146.0","354.0","-402.0","-582.0","90","1"
"92.0","41.0","86.0","136.0","0","0","0","542.0","-227.0","8593.0","-13.0","49.0","137.0","353.0","-411.0","-581.0","90","1"
"89.0","32.0","101.0","11.0","0","0","0","370.0","-174.0","8585.0","9.0","-133.0","107.0","356.0","-408.0","-576.0","90","1"
"87.0","43.0","86.0","12.0","0","0","0","786.0","-240.0","8687.0","-26.0","-61.0","220.0","355.0","-415.0","-571.0","90","1"
"84.0","34.0","101.0","15.0","0","0","0","744.0","-253.0","8525.0","6.0","-44.0","228.0","357.0","-403.0","-571.0","90","1"
"79.0","3106.0","83.0","24.0","0","0","0","665.0","-155.0","8525.0","-29.0","-24.0","146.0","360.0","-406.0","-552.0","90","1"
"73.0","34.0","83.0","27.0","0","0","0","682.0","-129.0","8541.0","-49.0","33.0","148.0","353.0","-407.0","-545.0","90","1"
"67.0","34.0","83.0","29.0","0","0","0","685.0","-115.0","8511.0","-70.0","-92.0","142.0","349.0","-409.0","-535.0","90","1"
"66.0","39.0","84.0","33.0","0","0","0","633.0","-110.0","8469.0","-18.0","-65.0","216.0","327.0","-409.0","-537.0","90","1"
"64.0","41.0","82.0","36.0","0","0","0","852.0","-217.0","8556.0","-31.0","-90.0","228.0","325.0","-407.0","-521.0","90","1"
"61.0","35.0","86.0","39.0","0","0","0","791.0","-323.0","8532.0","4.0","64.0","198.0","312.0","-402.0","-536.0","90","1"
"58.0","36.0","85.0","42.0","0","0","0","597.0","-141.0","8463.0","27.0","28.0","122.0","307.0","-405.0","-529.0","90","1"
"54.0","239.0","85.0","46.0","0","0","0","884.0","-123.0","8633.0","19.0","140.0","181.0","292.0","-406.0","-532.0","90","1"
"51.0","38.0","88.0","51.0","0","0","0","636.0","-192.0","8526.0","36.0","1.0","151.0","295.0","-403.0","-531.0","90","1"
"48.0","40.0","87.0","55.0","0","0","0","632.0","-259.0","8548.0","-8.0","71.0","130.0","286.0","-398.0","-534.0","90","1"
"45.0","35.0","89.0","58.0","0","0","0","768.0","-249.0","8650.0","-3.0","-64.0","138.0","289.0","-405.0","-535.0","90","1"
"42.0","37.0","91.0","62.0","0","0","0","628.0","-230.0","8596.0","-56.0","-40.0","186.0","281.0","-413.0","-535.0","90","1"
"38.0","35.0","119.0","65.0","0","0","0","835.0","-152.0","8587.0","-66.0","-3.0","160.0","270.0","-402.0","-540.0","90","1"
"35.0","38.0","114.0","69.0","0","0","0","767.0","-275.0","8533.0","46.0","111.0","88.0","272.0","-394.0","-542.0","90","1"
"33.0","38.0","98.0","97.0","0","0","0","720.0","-374.0","8572.0","-2.0","106.0","185.0","278.0","-388.0","-550.0","90","1"
"29.0","38.0","107.0","105.0","0","0","0","679.0","-257.0","8446.0","18.0","30.0","158.0","282.0","-396.0","-554.0","90","0"
"28.0","40.0","105.0","109.0","0","0","0","1329.0","-33.0","8323.0","-21.0","5.0","94.0","283.0","-397.0","-553.0","90","0"
"28.0","209.0","108.0","110.0","0","0","0","500.0","-226.0","8532.0","-14.0","58.0","-1.0","281.0","-397.0","-553.0","90","0"
"28.0","210.0","107.0","106.0","0","0","0","551.0","-215.0","8532.0","-16.0","23.0","4.0","280.0","-392.0","-552.0","90","0"
"28.0","38.0","107.0","92.0","0","0","0","619.0","-221.0","8543.0","-19.0","10.0","13.0","282.0","-390.0","-554.0","90","0"
"27.0","38.0","106.0","139.0","0","0","0","572.0","-175.0","8488.0","-11.0","-5.0","0.0","289.0","-391.0","-555.0","90","0"
"95.0","200.0","87.0","19.0","0","0","0","655.0","-172.0","8545.0","-19.0","18.0","11.0","360.0","-406.0","-576.0","90","0"
"96.0","199.0","89.0","124.0","0","0","0","650.0","-170.0","8548.0","-17.0","17.0","13.0","364.0","-410.0","-588.0","90","0"
"95.0","200.0","84.0","124.0","0","0","0","650.0","-179.0","8540.0","-17.0","17.0","12.0","363.0","-409.0","-587.0","90","0"
"95.0","33.0","82.0","148.0","0","0","0","652.0","-183.0","8546.0","-18.0","17.0","12.0","359.0","-409.0","-591.0","90","0"
"95.0","33.0","85.0","148.0","0","0","0","651.0","-177.0","8550.0","-19.0","16.0","11.0","355.0","-409.0","-583.0","90","0"
"95.0","40.0","85.0","18.0","0","0","0","637.0","-166.0","8551.0","-18.0","19.0","9.0","352.0","-400.0","-580.0","90","1"
"95.0","41.0","102.0","19.0","0","0","0","82.0","-125.0","8582.0","13.0","39.0","46.0","359.0","-411.0","-589.0","90","1"
"94.0","42.0","90.0","19.0","0","0","0","346.0","-188.0","8557.0","-15.0","-10.0","130.0","349.0","-403.0","-581.0","90","1"
"92.0","41.0","88.0","8.0","0","0","0","607.0","-124.0","8617.0","11.0","16.0","159.0","348.0","-410.0","-592.0","90","1"
"89.0","42.0","88.0","11.0","0","0","0","536.0","-224.0","8653.0","-41.0","-40.0","165.0","349.0","-407.0","-585.0","90","1"
"85.0","45.0","86.0","12.0","0","0","0","742.0","-249.0","8561.0","-2.0","65.0","171.0","355.0","-405.0","-567.0","90","1"
"83.0","48.0","84.0","15.0","0","0","0","760.0","-250.0","8601.0","41.0","91.0","142.0","354.0","-414.0","-568.0","90","1"
"76.0","42.0","85.0","18.0","0","0","0","703.0","-156.0","8645.0","-56.0","52.0","236.0","349.0","-407.0","-563.0","90","1"
"76.0","43.0","85.0","22.0","0","0","0","719.0","-106.0","8533.0","15.0","96.0","143.0","356.0","-398.0","-552.0","90","1"
"73.0","42.0","84.0","26.0","0","0","0","697.0","-204.0","8580.0","11.0","-26.0","106.0","347.0","-405.0","-545.0","90","1"
"69.0","42.0","84.0","29.0","0","0","0","611.0","-157.0","8619.0","-3.0","-107.0","234.0","336.0","-410.0","-530.0","90","1"
"66.0","44.0","85.0","32.0","0","0","0","647.0","-163.0","8633.0","-75.0","-74.0","190.0","334.0","-410.0","-536.0","90","1"
"64.0","41.0","85.0","35.0","0","0","0","812.0","-203.0","8573.0","-49.0","29.0","188.0","311.0","-407.0","-525.0","90","1"
"61.0","43.0","86.0","39.0","0","0","0","423.0","-148.0","8588.0","-13.0","-89.0","198.0","307.0","-413.0","-523.0","90","1"
"57.0","252.0","87.0","43.0","0","0","0","703.0","-229.0","8577.0","23.0","-49.0","148.0","297.0","-407.0","-531.0","90","1"
"54.0","37.0","89.0","48.0","0","0","0","721.0","-194.0","8536.0","9.0","-81.0","161.0","289.0","-407.0","-529.0","90","1"
"50.0","235.0","89.0","52.0","0","0","0","648.0","-111.0","8603.0","38.0","-135.0","236.0","291.0","-411.0","-537.0","90","1"
"48.0","235.0","95.0","57.0","0","0","0","714.0","-253.0","8552.0","-48.0","-14.0","183.0","285.0","-413.0","-537.0","90","1"
"44.0","230.0","122.0","68.0","0","0","0","691.0","-211.0","8574.0","-29.0","-29.0","209.0","279.0","-393.0","-533.0","90","1"
"41.0","36.0","123.0","72.0","0","0","0","737.0","-374.0","8636.0","-14.0","71.0","202.0","270.0","-406.0","-528.0","90","1"
"38.0","122.0","96.0","97.0","0","0","0","866.0","-359.0","8495.0","18.0","-5.0","137.0","266.0","-404.0","-542.0","90","1"
"34.0","207.0","110.0","112.0","0","0","0","568.0","-267.0","8563.0","-6.0","132.0","144.0","268.0","-384.0","-546.0","90","1"
"31.0","33.0","110.0","115.0","0","0","0","677.0","-172.0","8536.0","1.0","98.0","202.0","271.0","-399.0","-555.0","90","1"
"28.0","207.0","110.0","87.0","0","0","0","699.0","-125.0","8436.0","12.0","-149.0","142.0","277.0","-403.0","-551.0","90","0"
"26.0","167.0","112.0","86.0","0","0","0","1596.0","-336.0","8592.0","-24.0","-42.0","94.0","279.0","-397.0","-551.0","90","0"
"26.0","207.0","110.0","137.0","0","0","0","294.0","-199.0","8592.0","-17.0","22.0","23.0","282.0","-392.0","-546.0","90","0"
"95.0","42.0","85.0","155.0","0","0","0","695.0","-174.0","8545.0","-17.0","18.0","13.0","355.0","-409.0","-589.0","90","0"
"96.0","44.0","87.0","122.0","0","0","0","694.0","-174.0","8554.0","-19.0","16.0","12.0","353.0","-405.0","-589.0","90","0"
"96.0","43.0","93.0","124.0","0","0","0","696.0","-172.0","8544.0","-17.0","16.0","11.0","360.0","-408.0","-590.0","90","0"
"96.0","42.0","85.0","148.0","0","0","0","692.0","-169.0","8548.0","-18.0","17.0","11.0","360.0","-402.0","-592.0","90","1"
"95.0","41.0","88.0","97.0","0","0","0","211.0","-167.0","8588.0","18.0","101.0","-3.0","358.0","-402.0","-588.0","90","1"
"94.0","40.0","91.0","16.0","0","0","0","467.0","-279.0","8584.0","-10.0","38.0","124.0","363.0","-393.0","-595.0","90","1"
"92.0","33.0","103.0","129.0","0","0","0","433.0","-142.0","8538.0","-26.0","-4.0","116.0","360.0","-408.0","-586.0","90","1"
"89.0","41.0","86.0","11.0","0","0","0","575.0","-132.0","8549.0","-21.0","-32.0","164.0","362.0","-406.0","-584.0","90","1"
"85.0","40.0","88.0","12.0","0","0","0","598.0","-258.0","8557.0","-2.0","33.0","185.0","349.0","-411.0","-571.0","90","1"
"82.0","43.0","85.0","15.0","0","0","0","608.0","-188.0","8591.0","45.0","52.0","160.0","361.0","-413.0","-575.0","90","1"
"79.0","3102.0","84.0","22.0","0","0","0","674.0","-198.0","8598.0","-63.0","34.0","218.0","354.0","-412.0","-552.0","90","1"
"69.0","45.0","85.0","26.0","0","0","0","754.0","-95.0","8549.0","-45.0","79.0","188.0","351.0","-413.0","-547.0","90","1"
"70.0","32.0","83.0","30.0","0","0","0","721.0","-233.0","8609.0","-35.0","-19.0","160.0","339.0","-405.0","-537.0","90","1"
"66.0","48.0","85.0","33.0","0","0","0","694.0","-271.0","8535.0","-10.0","-32.0","215.0","330.0","-400.0","-520.0","90","1"
"62.0","34.0","85.0","37.0","0","0","0","674.0","-261.0","8510.0","15.0","98.0","184.0","326.0","-410.0","-526.0","90","1"
"60.0","40.0","85.0","41.0","0","0","0","710.0","-152.0","8562.0","-27.0","-25.0","196.0","306.0","-414.0","-520.0","90","1"
"57.0","36.0","87.0","44.0","0","0","0","750.0","-136.0","8552.0","-7.0","9.0","138.0","297.0","-411.0","-525.0","90","1"
"54.0","38.0","87.0","48.0","0","0","0","735.0","-135.0","8583.0","0.0","-63.0","162.0","298.0","-408.0","-528.0","90","1"
"52.0","235.0","92.0","53.0","0","0","0","823.0","-46.0","8379.0","-39.0","53.0","197.0","280.0","-392.0","-542.0","90","1"
"47.0","252.0","122.0","56.0","0","0","0","639.0","-267.0","8483.0","-13.0","145.0","197.0","276.0","-402.0","-534.0","90","1"
"44.0","232.0","120.0","63.0","0","0","0","528.0","-268.0","8488.0","27.0","74.0","142.0","282.0","-414.0","-544.0","90","1"
"40.0","37.0","122.0","125.0","0","0","0","554.0","-234.0","8505.0","-31.0","54.0","165.0","267.0","-403.0","-541.0","90","1"
"37.0","37.0","123.0","108.0","0","0","0","733.0","-260.0","8447.0","64.0","-129.0","119.0","265.0","-405.0","-537.0","90","1"
"34.0","208.0","111.0","78.0","0","0","0","561.0","-142.0","8438.0","-31.0","40.0","164.0","260.0","-404.0","-550.0","90","1"
"30.0","33.0","110.0","81.0","0","0","0","615.0","-201.0","8423.0","-10.0","88.0","216.0","278.0","-402.0","-552.0","90","0"
"29.0","207.0","109.0","81.0","0","0","0","1529.0","-248.0","8607.0","-29.0","-47.0","43.0","277.0","-399.0","-553.0","90","0"
"28.0","210.0","110.0","83.0","0","0","0","392.0","-216.0","8535.0","-17.0","17.0","18.0","275.0","-397.0","-555.0","90","0"
"95.0","41.0","110.0","118.0","0","0","0","666.0","-183.0","8549.0","-18.0","15.0","12.0","358.0","-404.0","-586.0","90","0"
"96.0","31.0","112.0","122.0","0","0","0","668.0","-182.0","8544.0","-17.0","18.0","12.0","361.0","-413.0","-585.0","90","0"
"95.0","32.0","113.0","119.0","0","0","0","670.0","-181.0","8547.0","-16.0","17.0","12.0","362.0","-406.0","-588.0","90","0"
"95.0","32.0","114.0","127.0","0","0","0","671.0","-180.0","8542.0","-18.0","16.0","10.0","360.0","-412.0","-586.0","90","0"
"95.0","31.0","113.0","127.0","0","0","0","673.0","-179.0","8544.0","-18.0","16.0","13.0","360.0","-404.0","-584.0","90","0"
"94.0","33.0","113.0","107.0","0","0","0","640.0","-191.0","8538.0","-17.0","19.0","15.0","365.0","-399.0","-585.0","90","1"
"94.0","41.0","111.0","95.0","0","0","0","25.0","-128.0","8552.0","42.0","61.0","-35.0","359.0","-405.0","-589.0","90","1"
"92.0","42.0","104.0","17.0","0","0","0","333.0","-238.0","8563.0","-13.0","10.0","115.0","352.0","-408.0","-588.0","90","1"
"90.0","40.0","91.0","9.0","0","0","0","523.0","-155.0","8581.0","24.0","29.0","187.0","349.0","-417.0","-581.0","90","1"
"89.0","42.0","87.0","12.0","0","0","0","621.0","-180.0","8637.0","-21.0","23.0","199.0","353.0","-413.0","-579.0","90","1"
"85.0","39.0","86.0","12.0","0","0","0","694.0","-217.0","8517.0","-32.0","5.0","193.0","358.0","-408.0","-578.0","90","1"
"82.0","43.0","85.0","15.0","0","0","0","733.0","-146.0","8565.0","57.0","-7.0","179.0","356.0","-404.0","-578.0","90","1"
"77.0","33.0","85.0","18.0","0","0","0","653.0","-259.0","8511.0","-40.0","24.0","196.0","364.0","-410.0","-566.0","90","1"
"77.0","34.0","83.0","22.0","0","0","0","664.0","-217.0","8507.0","-29.0","43.0","200.0","356.0","-398.0","-550.0","90","1"
"72.0","32.0","84.0","26.0","0","0","0","726.0","-181.0","8486.0","9.0","-57.0","93.0","359.0","-401.0","-551.0","90","1"
"67.0","31.0","85.0","29.0","0","0","0","650.0","-150.0","8648.0","-19.0","-119.0","255.0","344.0","-406.0","-540.0","90","1"
"66.0","33.0","85.0","32.0","0","0","0","646.0","-218.0","8477.0","-30.0","5.0","165.0","345.0","-407.0","-527.0","90","1"
"63.0","3050.0","85.0","40.0","0","0","0","839.0","-138.0","8466.0","-86.0","-35.0","238.0","307.0","-409.0","-533.0","90","1"
"57.0","35.0","86.0","43.0","0","0","0","797.0","-190.0","8552.0","-5.0","137.0","174.0","303.0","-403.0","-527.0","90","1"
"54.0","236.0","90.0","48.0","0","0","0","698.0","-308.0","8553.0","23.0","-10.0","152.0","289.0","-407.0","-535.0","90","1"
"51.0","37.0","90.0","52.0","0","0","0","752.0","-122.0","8410.0","-6.0","-25.0","209.0","292.0","-398.0","-538.0","90","1"
"47.0","38.0","111.0","56.0","0","0","0","861.0","-353.0","8627.0","-20.0","136.0","184.0","277.0","-415.0","-537.0","90","1"
"44.0","34.0","122.0","61.0","0","0","0","709.0","-216.0","8502.0","-5.0","78.0","116.0","280.0","-414.0","-526.0","90","1"
"40.0","35.0","112.0","110.0","0","0","0","642.0","-205.0","8574.0","-50.0","45.0","198.0","279.0","-411.0","-545.0","90","1"
"37.0","36.0","110.0","73.0","0","0","0","751.0","-403.0","8566.0","5.0","-36.0","188.0","269.0","-405.0","-541.0","90","1"
