"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"64.0","153.0","90.0","32.0","0","0","0","657.0","-273.0","8695.0","-15.0","-48.0","100.0","303.0","-403.0","-523.0","90","1"
"60.0","206.0","100.0","36.0","0","0","0","671.0","-296.0","8476.0","16.0","-41.0","121.0","291.0","-393.0","-519.0","90","1"
"56.0","206.0","105.0","40.0","0","0","0","594.0","-273.0","8511.0","-37.0","-49.0","228.0","280.0","-406.0","-524.0","90","1"
"54.0","205.0","137.0","44.0","0","0","0","697.0","-268.0","8544.0","22.0","124.0","268.0","276.0","-398.0","-532.0","90","1"
"51.0","204.0","141.0","49.0","0","0","0","758.0","-249.0","8568.0","-89.0","18.0","321.0","267.0","-399.0","-535.0","90","1"
"47.0","204.0","137.0","52.0","0","0","0","661.0","-312.0","8630.0","10.0","34.0","209.0","260.0","-392.0","-538.0","90","1"
"43.0","202.0","125.0","56.0","0","0","0","486.0","-195.0","8528.0","-25.0","81.0","226.0","259.0","-399.0","-541.0","90","1"
"39.0","194.0","137.0","58.0","0","0","0","706.0","-199.0","8589.0","32.0","-26.0","143.0","246.0","-398.0","-540.0","90","1"
"36.0","198.0","135.0","63.0","0","0","0","581.0","-188.0","8480.0","-17.0","37.0","243.0","243.0","-397.0","-545.0","90","1"
"33.0","157.0","156.0","65.0","0","0","0","452.0","-229.0","8606.0","-63.0","-35.0","350.0","255.0","-389.0","-551.0","90","1"
"30.0","202.0","141.0","71.0","0","0","0","631.0","-107.0","8506.0","-10.0","-120.0","272.0","252.0","-398.0","-544.0","90","1"
"27.0","148.0","86.0","71.0","0","0","0","715.0","-251.0","8483.0","26.0","-54.0","236.0","250.0","-402.0","-556.0","90","0"
"25.0","200.0","85.0","72.0","0","0","0","1658.0","-321.0","8554.0","-11.0","-33.0","89.0","258.0","-400.0","-554.0","90","0"
"91.0","223.0","88.0","131.0","0","0","0","667.0","-205.0","8548.0","-18.0","25.0","7.0","333.0","-411.0","-583.0","90","0"
"92.0","198.0","88.0","126.0","0","0","0","713.0","-192.0","8551.0","-21.0","19.0","19.0","333.0","-405.0","-583.0","90","0"
"91.0","201.0","87.0","137.0","0","0","0","490.0","-178.0","8546.0","-21.0","24.0","4.0","324.0","-412.0","-584.0","90","0"
"92.0","200.0","89.0","137.0","0","0","0","683.0","-191.0","8533.0","-19.0","11.0","19.0","319.0","-407.0","-579.0","90","0"
"91.0","199.0","88.0","133.0","0","0","0","651.0","-187.0","8538.0","-18.0","18.0","15.0","329.0","-415.0","-581.0","90","0"
"92.0","198.0","88.0","131.0","0","0","0","665.0","-186.0","8548.0","-16.0","21.0","11.0","329.0","-409.0","-577.0","90","0"
"91.0","199.0","88.0","105.0","0","0","0","585.0","-149.0","8558.0","-19.0","34.0","6.0","321.0","-411.0","-591.0","90","1"
"92.0","200.0","89.0","104.0","0","0","0","-53.0","-110.0","8576.0","-18.0","19.0","20.0","328.0","-404.0","-586.0","90","1"
"89.0","200.0","88.0","182.0","0","0","0","342.0","-161.0","8650.0","-55.0","-64.0","125.0","326.0","-400.0","-574.0","90","1"
"86.0","203.0","88.0","9.0","0","0","0","531.0","-274.0","8619.0","39.0","-22.0","156.0","333.0","-405.0","-569.0","90","1"
"84.0","204.0","88.0","11.0","0","0","0","591.0","-210.0","8485.0","50.0","11.0","158.0","318.0","-412.0","-560.0","90","1"
"76.0","204.0","88.0","13.0","0","0","0","621.0","-117.0","8500.0","-56.0","43.0","225.0","328.0","-406.0","-562.0","90","1"
"77.0","201.0","88.0","17.0","0","0","0","698.0","-172.0","8558.0","-36.0","36.0","151.0","331.0","-403.0","-557.0","90","1"
"74.0","202.0","89.0","21.0","0","0","0","447.0","-99.0","8517.0","-15.0","5.0","222.0","325.0","-407.0","-543.0","90","1"
"70.0","205.0","90.0","26.0","0","0","0","549.0","-264.0","8494.0","-16.0","-55.0","159.0","307.0","-411.0","-537.0","90","1"
"66.0","205.0","91.0","29.0","0","0","0","616.0","-112.0","8445.0","79.0","-80.0","182.0","301.0","-405.0","-523.0","90","1"
"63.0","204.0","91.0","32.0","0","0","0","791.0","-96.0","8509.0","-66.0","74.0","223.0","288.0","-398.0","-524.0","90","1"
"60.0","203.0","146.0","37.0","0","0","0","707.0","-252.0","8684.0","18.0","37.0","146.0","273.0","-403.0","-527.0","90","1"
"56.0","163.0","110.0","39.0","0","0","0","561.0","-227.0","8535.0","-68.0","-142.0","255.0","266.0","-398.0","-530.0","90","1"
"53.0","201.0","111.0","44.0","0","0","0","574.0","-211.0","8457.0","-26.0","73.0","254.0","257.0","-395.0","-535.0","90","1"
"49.0","200.0","127.0","47.0","0","0","0","621.0","-202.0","8538.0","-3.0","-90.0","243.0","256.0","-400.0","-524.0","90","1"
"47.0","200.0","140.0","50.0","0","0","0","684.0","-16.0","8573.0","14.0","-36.0","171.0","247.0","-389.0","-537.0","90","1"
"43.0","200.0","139.0","54.0","0","0","0","464.0","-211.0","8494.0","-38.0","100.0","245.0","241.0","-399.0","-533.0","90","1"
"40.0","199.0","100.0","58.0","0","0","0","729.0","-297.0","8558.0","3.0","12.0","188.0","241.0","-387.0","-533.0","90","1"
"36.0","197.0","141.0","62.0","0","0","0","637.0","-285.0","8456.0","21.0","-58.0","270.0","240.0","-398.0","-544.0","90","1"
"33.0","199.0","95.0","69.0","0","0","0","696.0","-174.0","8504.0","-13.0","88.0","238.0","239.0","-391.0","-547.0","90","1"
"30.0","159.0","88.0","73.0","0","0","0","743.0","-273.0","8514.0","56.0","36.0","212.0","229.0","-393.0","-557.0","90","1"
"27.0","195.0","87.0","75.0","0","0","0","548.0","-154.0","8366.0","41.0","-49.0","212.0","249.0","-401.0","-559.0","90","0"
"26.0","194.0","85.0","77.0","0","0","0","1468.0","-212.0","8652.0","-14.0","-62.0","99.0","251.0","-407.0","-553.0","90","0"
"26.0","194.0","86.0","77.0","0","0","0","261.0","-179.0","8557.0","-18.0","66.0","36.0","245.0","-403.0","-549.0","90","0"
"91.0","260.0","88.0","114.0","0","0","0","656.0","-168.0","8539.0","-19.0","17.0","12.0","348.0","-408.0","-594.0","90","0"
"91.0","207.0","87.0","119.0","0","0","0","664.0","-162.0","8547.0","-19.0","19.0","10.0","343.0","-407.0","-587.0","90","0"
"91.0","201.0","88.0","116.0","0","0","0","669.0","-158.0","8545.0","-20.0","19.0","12.0","340.0","-404.0","-584.0","90","0"
"92.0","201.0","88.0","117.0","0","0","0","671.0","-168.0","8550.0","-19.0","15.0","12.0","345.0","-409.0","-575.0","90","0"
"90.0","205.0","87.0","121.0","0","0","0","666.0","-159.0","8534.0","-18.0","20.0","14.0","341.0","-407.0","-577.0","90","0"
"91.0","201.0","87.0","76.0","0","0","0","664.0","-161.0","8549.0","-18.0","17.0","11.0","336.0","-404.0","-584.0","90","0"
"91.0","203.0","88.0","78.0","0","0","0","662.0","-156.0","8547.0","-20.0","19.0","11.0","343.0","-413.0","-581.0","90","0"
"91.0","200.0","89.0","77.0","0","0","0","672.0","-157.0","8540.0","-19.0","17.0","14.0","339.0","-411.0","-585.0","90","0"
"91.0","201.0","89.0","77.0","0","0","0","599.0","-185.0","8573.0","-17.0","24.0","17.0","336.0","-400.0","-576.0","90","1"
"89.0","203.0","88.0","77.0","0","0","0","94.0","-126.0","8620.0","-19.0","-50.0","-12.0","336.0","-410.0","-578.0","90","1"
"88.0","208.0","88.0","81.0","0","0","0","311.0","-127.0","8535.0","-39.0","25.0","101.0","338.0","-406.0","-576.0","90","1"
"84.0","208.0","85.0","11.0","0","0","0","487.0","-89.0","8547.0","-45.0","-36.0","142.0","342.0","-402.0","-574.0","90","1"
"82.0","205.0","86.0","12.0","0","0","0","528.0","-94.0","8568.0","-39.0","56.0","190.0","340.0","-404.0","-568.0","90","1"
"78.0","205.0","85.0","15.0","0","0","0","760.0","-176.0","8522.0","10.0","26.0","185.0","329.0","-403.0","-553.0","90","1"
"74.0","207.0","85.0","19.0","0","0","0","640.0","-205.0","8493.0","3.0","49.0","164.0","326.0","-408.0","-548.0","90","1"
"71.0","207.0","86.0","23.0","0","0","0","590.0","-217.0","8515.0","-27.0","15.0","174.0","328.0","-400.0","-540.0","90","1"
"67.0","208.0","87.0","27.0","0","0","0","545.0","-320.0","8558.0","-14.0","-127.0","216.0","318.0","-402.0","-528.0","90","1"
"64.0","207.0","88.0","31.0","0","0","0","597.0","-150.0","8586.0","-10.0","-42.0","172.0","309.0","-405.0","-519.0","90","1"
"61.0","207.0","89.0","35.0","0","0","0","664.0","-325.0","8568.0","-14.0","-84.0","142.0","297.0","-405.0","-529.0","90","1"
"57.0","206.0","90.0","39.0","0","0","0","684.0","-276.0","8502.0","31.0","-100.0","205.0","279.0","-401.0","-529.0","90","1"
"54.0","206.0","111.0","44.0","0","0","0","865.0","-310.0","8649.0","26.0","84.0","243.0","273.0","-403.0","-531.0","90","1"
"49.0","206.0","121.0","49.0","0","0","0","862.0","-294.0","8564.0","-44.0","-3.0","283.0","273.0","-403.0","-529.0","90","1"
"47.0","205.0","120.0","105.0","0","0","0","711.0","-275.0","8703.0","-10.0","78.0","272.0","260.0","-408.0","-534.0","90","1"
"43.0","205.0","119.0","110.0","0","0","0","704.0","-161.0","8574.0","-22.0","7.0","266.0","262.0","-410.0","-530.0","90","1"
"40.0","205.0","133.0","107.0","0","0","0","586.0","-250.0","8508.0","-6.0","109.0","236.0","262.0","-396.0","-538.0","90","1"
"36.0","203.0","135.0","117.0","0","0","0","543.0","-245.0","8554.0","24.0","16.0","217.0","257.0","-399.0","-543.0","90","1"
"33.0","205.0","136.0","118.0","0","0","0","679.0","-252.0","8675.0","-47.0","-46.0","274.0","250.0","-392.0","-548.0","90","1"
"29.0","203.0","145.0","119.0","0","0","0","529.0","-322.0","8525.0","36.0","60.0","294.0","254.0","-396.0","-544.0","90","1"
"26.0","203.0","126.0","124.0","0","0","0","880.0","-317.0","8479.0","40.0","-67.0","292.0","258.0","-400.0","-550.0","90","0"
"25.0","201.0","125.0","124.0","0","0","0","1491.0","-249.0","8390.0","-14.0","33.0","82.0","262.0","-394.0","-550.0","90","0"
"25.0","202.0","136.0","115.0","0","0","0","304.0","-218.0","8582.0","-23.0","-45.0","30.0","257.0","-411.0","-549.0","90","0"
"25.0","200.0","137.0","118.0","0","0","0","624.0","-206.0","8558.0","-19.0","-6.0","19.0","256.0","-396.0","-552.0","90","0"
"24.0","116.0","142.0","125.0","0","0","0","604.0","-212.0","8564.0","-18.0","26.0","12.0","266.0","-402.0","-546.0","90","0"
"91.0","201.0","85.0","125.0","0","0","0","645.0","-168.0","8556.0","-19.0","17.0","12.0","323.0","-419.0","-583.0","90","0"
"91.0","202.0","86.0","127.0","0","0","0","623.0","-167.0","8541.0","-17.0","22.0","11.0","323.0","-413.0","-575.0","90","0"
"91.0","203.0","85.0","126.0","0","0","0","668.0","-183.0","8547.0","-18.0","18.0","12.0","325.0","-411.0","-583.0","90","0"
"91.0","202.0","86.0","124.0","0","0","0","639.0","-187.0","8550.0","-19.0","18.0","12.0","321.0","-409.0","-591.0","90","0"
"91.0","202.0","86.0","126.0","0","0","0","640.0","-178.0","8551.0","-19.0","20.0","12.0","332.0","-412.0","-580.0","90","0"
"92.0","200.0","86.0","186.0","0","0","0","546.0","-199.0","8533.0","-16.0","39.0","-13.0","332.0","-400.0","-578.0","90","1"
"90.0","202.0","85.0","103.0","0","0","0","193.0","-216.0","8623.0","-33.0","-132.0","15.0","327.0","-403.0","-571.0","90","1"
"88.0","203.0","86.0","111.0","0","0","0","368.0","-178.0","8650.0","-31.0","-70.0","144.0","318.0","-408.0","-580.0","90","1"
"86.0","206.0","86.0","11.0","0","0","0","493.0","-225.0","8513.0","-43.0","-4.0","216.0","326.0","-406.0","-572.0","90","1"
"82.0","205.0","86.0","12.0","0","0","0","486.0","-193.0","8576.0","34.0","1.0","134.0","324.0","-402.0","-570.0","90","1"
"78.0","207.0","86.0","15.0","0","0","0","828.0","-210.0","8560.0","-17.0","-45.0","143.0","323.0","-405.0","-561.0","90","1"
"75.0","155.0","85.0","19.0","0","0","0","652.0","-61.0","8495.0","4.0","138.0","181.0","331.0","-403.0","-549.0","90","1"
"71.0","204.0","88.0","23.0","0","0","0","564.0","-171.0","8548.0","9.0","86.0","145.0","317.0","-407.0","-539.0","90","1"
"67.0","207.0","89.0","27.0","0","0","0","595.0","-328.0","8445.0","2.0","-108.0","222.0","308.0","-404.0","-520.0","90","1"
"63.0","207.0","137.0","31.0","0","0","0","590.0","-339.0","8652.0","-8.0","-44.0","154.0","292.0","-396.0","-518.0","90","1"
"60.0","115.0","122.0","35.0","0","0","0","672.0","-205.0","8546.0","32.0","-49.0","64.0","282.0","-398.0","-522.0","90","1"
"58.0","206.0","121.0","40.0","0","0","0","653.0","-276.0","8543.0","-119.0","21.0","240.0","259.0","-401.0","-541.0","90","1"
"54.0","206.0","98.0","134.0","0","0","0","670.0","-164.0","8506.0","16.0","62.0","261.0","259.0","-403.0","-525.0","90","1"
"50.0","203.0","121.0","108.0","0","0","0","610.0","-132.0","8560.0","-41.0","-18.0","255.0","254.0","-396.0","-528.0","90","1"
"46.0","204.0","126.0","55.0","0","0","0","596.0","-186.0","8453.0","13.0","-15.0","199.0","241.0","-385.0","-535.0","90","1"
"44.0","203.0","124.0","59.0","0","0","0","624.0","-228.0","8615.0","43.0","-18.0","244.0","246.0","-402.0","-540.0","90","1"
"40.0","186.0","139.0","113.0","0","0","0","715.0","-247.0","8562.0","17.0","131.0","170.0","244.0","-390.0","-540.0","90","1"
"37.0","199.0","150.0","127.0","0","0","0","437.0","-301.0","8499.0","30.0","-35.0","231.0","239.0","-391.0","-545.0","90","1"
"33.0","111.0","136.0","69.0","0","0","0","676.0","-306.0","8599.0","-4.0","-26.0","241.0","243.0","-397.0","-539.0","90","1"
"30.0","198.0","141.0","70.0","0","0","0","555.0","-215.0","8491.0","11.0","33.0","236.0","237.0","-395.0","-547.0","90","1"
"27.0","104.0","86.0","74.0","0","0","0","629.0","-265.0","8284.0","-29.0","80.0","263.0","252.0","-398.0","-550.0","90","0"
"25.0","198.0","84.0","72.0","0","0","0","1346.0","-187.0","8484.0","-21.0","-25.0","56.0","251.0","-409.0","-551.0","90","0"
"25.0","199.0","84.0","76.0","0","0","0","527.0","-226.0","8546.0","-22.0","60.0","1.0","250.0","-404.0","-548.0","90","0"
"92.0","207.0","87.0","99.0","0","0","0","657.0","-187.0","8541.0","-18.0","16.0","14.0","329.0","-417.0","-589.0","90","0"
"92.0","208.0","87.0","114.0","0","0","0","664.0","-190.0","8553.0","-19.0","17.0","13.0","335.0","-403.0","-585.0","90","0"
"92.0","199.0","87.0","106.0","0","0","0","658.0","-183.0","8537.0","-17.0","17.0","14.0","339.0","-411.0","-589.0","90","0"
"93.0","200.0","87.0","126.0","0","0","0","658.0","-183.0","8541.0","-18.0","19.0","10.0","334.0","-412.0","-584.0","90","0"
"91.0","201.0","87.0","106.0","0","0","0","665.0","-190.0","8544.0","-20.0","22.0","14.0","336.0","-408.0","-582.0","90","0"
"92.0","200.0","88.0","108.0","0","0","0","657.0","-183.0","8547.0","-19.0","19.0","14.0","336.0","-402.0","-580.0","90","1"
"91.0","202.0","87.0","98.0","0","0","0","172.0","-221.0","8660.0","-5.0","-116.0","104.0","333.0","-401.0","-583.0","90","1"
"88.0","201.0","87.0","76.0","0","0","0","452.0","-190.0","8644.0","31.0","33.0","110.0","337.0","-407.0","-573.0","90","1"
"85.0","208.0","86.0","11.0","0","0","0","611.0","-167.0","8540.0","-13.0","-24.0","190.0","336.0","-400.0","-576.0","90","1"
"82.0","202.0","86.0","11.0","0","0","0","566.0","-193.0","8495.0","-1.0","129.0","260.0","335.0","-407.0","-565.0","90","1"
"78.0","206.0","86.0","15.0","0","0","0","677.0","-251.0","8645.0","12.0","-58.0","207.0","328.0","-412.0","-550.0","90","1"
"76.0","204.0","86.0","18.0","0","0","0","568.0","-251.0","8483.0","19.0","17.0","206.0","328.0","-402.0","-542.0","90","1"
"71.0","206.0","87.0","22.0","0","0","0","527.0","-185.0","8352.0","-55.0","-17.0","263.0","320.0","-404.0","-542.0","90","1"
"67.0","205.0","89.0","26.0","0","0","0","699.0","-235.0","8572.0","-32.0","-118.0","294.0","317.0","-413.0","-521.0","90","1"
"65.0","165.0","88.0","30.0","0","0","0","707.0","-193.0","8544.0","-55.0","45.0","144.0","301.0","-407.0","-521.0","90","1"
"62.0","205.0","149.0","34.0","0","0","0","487.0","-254.0","8621.0","11.0","4.0","133.0","285.0","-407.0","-529.0","90","1"
"58.0","204.0","110.0","39.0","0","0","0","606.0","-170.0","8630.0","-16.0","-10.0","253.0","277.0","-401.0","-525.0","90","1"
"55.0","206.0","136.0","45.0","0","0","0","729.0","-307.0","8600.0","6.0","-57.0","329.0","266.0","-398.0","-532.0","90","1"
"52.0","204.0","121.0","48.0","0","0","0","682.0","-151.0","8505.0","-17.0","-76.0","302.0","257.0","-401.0","-535.0","90","1"
"48.0","203.0","122.0","53.0","0","0","0","818.0","-170.0","8620.0","52.0","33.0","253.0","252.0","-394.0","-534.0","90","1"
"46.0","203.0","135.0","55.0","0","0","0","647.0","-402.0","8588.0","-31.0","200.0","271.0","248.0","-396.0","-536.0","90","1"
"43.0","202.0","102.0","59.0","0","0","0","518.0","-264.0","8456.0","-8.0","-8.0","331.0","244.0","-394.0","-538.0","90","1"
"40.0","200.0","128.0","129.0","0","0","0","542.0","-109.0","8492.0","-4.0","80.0","242.0","236.0","-412.0","-536.0","90","1"
"36.0","201.0","149.0","66.0","0","0","0","676.0","-183.0","8553.0","49.0","-33.0","269.0","234.0","-392.0","-534.0","90","1"
"33.0","199.0","133.0","69.0","0","0","0","580.0","-266.0","8517.0","0.0","75.0","322.0","243.0","-391.0","-547.0","90","1"
"31.0","160.0","90.0","68.0","0","0","0","576.0","-224.0","8560.0","-28.0","6.0","202.0","238.0","-388.0","-554.0","90","1"
"28.0","199.0","84.0","74.0","0","0","0","736.0","-228.0","8491.0","-16.0","151.0","274.0","243.0","-401.0","-543.0","90","0"
"26.0","198.0","84.0","74.0","0","0","0","1392.0","-239.0","8590.0","-29.0","-30.0","81.0","239.0","-403.0","-557.0","90","0"
"26.0","197.0","85.0","73.0","0","0","0","496.0","-191.0","8557.0","-13.0","35.0","0.0","249.0","-407.0","-557.0","90","0"
"93.0","202.0","87.0","126.0","0","0","0","679.0","-176.0","8539.0","-18.0","15.0","11.0","336.0","-410.0","-580.0","90","0"
"93.0","202.0","87.0","130.0","0","0","0","681.0","-177.0","8553.0","-17.0","13.0","12.0","326.0","-406.0","-584.0","90","0"
"93.0","200.0","87.0","180.0","0","0","0","654.0","-171.0","8547.0","-19.0","19.0","13.0","330.0","-408.0","-582.0","90","0"
"93.0","200.0","88.0","129.0","0","0","0","678.0","-183.0","8546.0","-17.0","21.0","14.0","330.0","-404.0","-590.0","90","0"
"92.0","201.0","86.0","111.0","0","0","0","663.0","-172.0","8549.0","-18.0","13.0","10.0","329.0","-409.0","-579.0","90","0"
"92.0","202.0","86.0","97.0","0","0","0","662.0","-178.0","8549.0","-18.0","21.0","13.0","331.0","-401.0","-577.0","90","1"
"92.0","200.0","88.0","110.0","0","0","0","100.0","-115.0","8552.0","-23.0","72.0","36.0","328.0","-404.0","-566.0","90","1"
"89.0","203.0","87.0","103.0","0","0","0","215.0","-191.0","8529.0","-9.0","-68.0","97.0","333.0","-409.0","-573.0","90","1"
"87.0","206.0","86.0","8.0","0","0","0","530.0","-201.0","8562.0","36.0","-8.0","131.0","324.0","-404.0","-576.0","90","1"
"83.0","207.0","85.0","11.0","0","0","0","617.0","-155.0","8609.0","6.0","73.0","189.0","326.0","-402.0","-568.0","90","1"
"80.0","205.0","87.0","13.0","0","0","0","670.0","-248.0","8499.0","-36.0","45.0","189.0","327.0","-405.0","-559.0","90","1"
"77.0","204.0","86.0","17.0","0","0","0","628.0","-244.0","8534.0","-25.0","126.0","195.0","325.0","-413.0","-549.0","90","1"
"72.0","207.0","87.0","20.0","0","0","0","538.0","-221.0","8491.0","-29.0","87.0","199.0","326.0","-414.0","-542.0","90","1"
"70.0","207.0","88.0","25.0","0","0","0","648.0","-245.0","8482.0","-2.0","3.0","242.0","309.0","-409.0","-529.0","90","1"
"66.0","208.0","89.0","28.0","0","0","0","727.0","-168.0","8505.0","16.0","4.0","139.0","300.0","-402.0","-536.0","90","1"
"63.0","205.0","92.0","33.0","0","0","0","697.0","-209.0","8557.0","-19.0","116.0","120.0","278.0","-404.0","-520.0","90","1"
"59.0","206.0","171.0","37.0","0","0","0","686.0","-205.0","8480.0","-25.0","73.0","169.0","280.0","-406.0","-532.0","90","1"
"56.0","166.0","167.0","108.0","0","0","0","636.0","-159.0","8475.0","19.0","-28.0","226.0","262.0","-400.0","-532.0","90","1"
"53.0","205.0","99.0","163.0","0","0","0","640.0","-243.0","8596.0","22.0","-55.0","266.0","260.0","-394.0","-532.0","90","1"
"48.0","113.0","174.0","54.0","0","0","0","623.0","-334.0","8559.0","66.0","48.0","213.0","255.0","-393.0","-537.0","90","1"
"45.0","203.0","174.0","57.0","0","0","0","522.0","-353.0","8489.0","-29.0","94.0","205.0","251.0","-397.0","-539.0","90","1"
"42.0","203.0","174.0","59.0","0","0","0","581.0","-209.0","8631.0","-6.0","-59.0","272.0","238.0","-396.0","-538.0","90","1"
"38.0","200.0","173.0","66.0","0","0","0","541.0","-270.0","8495.0","-42.0","-15.0","258.0","247.0","-389.0","-547.0","90","1"
"35.0","156.0","180.0","66.0","0","0","0","748.0","-242.0","8547.0","-21.0","79.0","272.0","246.0","-396.0","-540.0","90","1"
"32.0","156.0","168.0","70.0","0","0","0","541.0","-274.0","8477.0","3.0","-21.0","241.0","245.0","-393.0","-553.0","90","1"
"28.0","106.0","87.0","71.0","0","0","0","702.0","-266.0","8503.0","48.0","-29.0","205.0","246.0","-402.0","-550.0","90","0"
"26.0","114.0","86.0","74.0","0","0","0","1478.0","-197.0","8544.0","-23.0","-51.0","91.0","247.0","-403.0","-551.0","90","0"
"27.0","100.0","87.0","73.0","0","0","0","278.0","-181.0","8596.0","-23.0","114.0","56.0","248.0","-406.0","-546.0","90","0"
"92.0","209.0","86.0","127.0","0","0","0","650.0","-181.0","8552.0","-17.0","23.0","12.0","332.0","-408.0","-578.0","90","0"
"93.0","210.0","86.0","128.0","0","0","0","627.0","-158.0","8553.0","-20.0","21.0","12.0","338.0","-410.0","-578.0","90","0"
"92.0","208.0","86.0","130.0","0","0","0","638.0","-177.0","8554.0","-21.0","10.0","12.0","333.0","-409.0","-581.0","90","0"
"91.0","201.0","85.0","133.0","0","0","0","651.0","-161.0","8549.0","-16.0","26.0","14.0","331.0","-413.0","-589.0","90","0"
"92.0","201.0","87.0","134.0","0","0","0","384.0","-235.0","8591.0","-8.0","55.0","37.0","336.0","-406.0","-580.0","90","1"
"91.0","202.0","86.0","132.0","0","0","0","188.0","-206.0","8629.0","-25.0","-107.0","107.0","332.0","-402.0","-580.0","90","1"
"88.0","204.0","85.0","115.0","0","0","0","369.0","-213.0","8550.0","-12.0","27.0","137.0","326.0","-404.0","-572.0","90","1"
"86.0","206.0","86.0","9.0","0","0","0","531.0","-144.0","8602.0","-14.0","-44.0","189.0","329.0","-405.0","-569.0","90","1"
"82.0","207.0","85.0","11.0","0","0","0","588.0","-323.0","8629.0","-9.0","125.0","191.0","334.0","-400.0","-562.0","90","1"
"77.0","206.0","86.0","15.0","0","0","0","474.0","-218.0","8454.0","18.0","-19.0","129.0","320.0","-404.0","-556.0","90","1"
"76.0","204.0","85.0","18.0","0","0","0","639.0","-254.0","8587.0","-14.0","-27.0","164.0","325.0","-405.0","-551.0","90","1"
"71.0","206.0","88.0","22.0","0","0","0","701.0","-348.0","8632.0","4.0","-13.0","188.0","327.0","-397.0","-535.0","90","1"
"68.0","208.0","87.0","27.0","0","0","0","640.0","-291.0","8534.0","-40.0","-33.0","237.0","310.0","-412.0","-526.0","90","1"
"64.0","207.0","88.0","31.0","0","0","0","635.0","-299.0","8552.0","-4.0","56.0","192.0","292.0","-408.0","-522.0","90","1"
"61.0","183.0","110.0","35.0","0","0","0","512.0","-47.0","8416.0","-17.0","35.0","148.0","282.0","-390.0","-516.0","90","1"
"57.0","191.0","109.0","39.0","0","0","0","499.0","-179.0","8453.0","-43.0","-32.0","239.0","276.0","-398.0","-528.0","90","1"
"55.0","205.0","184.0","43.0","0","0","0","718.0","-261.0","8521.0","34.0","100.0","244.0","260.0","-396.0","-532.0","90","1"
"50.0","205.0","175.0","48.0","0","0","0","654.0","-220.0","8596.0","-46.0","-82.0","266.0","253.0","-397.0","-529.0","90","1"
"47.0","204.0","171.0","118.0","0","0","0","627.0","-279.0","8630.0","46.0","-27.0","213.0","255.0","-405.0","-529.0","90","1"
"45.0","203.0","167.0","123.0","0","0","0","640.0","-346.0","8602.0","-59.0","59.0","223.0","247.0","-401.0","-541.0","90","1"
"41.0","203.0","170.0","110.0","0","0","0","678.0","-240.0","8571.0","1.0","118.0","210.0","248.0","-386.0","-536.0","90","1"
"37.0","200.0","172.0","118.0","0","0","0","510.0","-275.0","8621.0","3.0","-8.0","261.0","240.0","-382.0","-538.0","90","1"
"33.0","203.0","172.0","136.0","0","0","0","502.0","-272.0","8469.0","-39.0","12.0","238.0","237.0","-391.0","-547.0","90","1"
"30.0","163.0","177.0","130.0","0","0","0","740.0","-222.0","8537.0","7.0","-77.0","271.0","234.0","-392.0","-550.0","90","1"
"27.0","199.0","86.0","125.0","0","0","0","815.0","-193.0","8495.0","-1.0","13.0","244.0","255.0","-401.0","-551.0","90","0"
"25.0","199.0","83.0","76.0","0","0","0","1511.0","-240.0","8500.0","-29.0","-17.0","58.0","243.0","-401.0","-553.0","90","0"
"25.0","141.0","84.0","78.0","0","0","0","482.0","-185.0","8584.0","-13.0","44.0","1.0","253.0","-409.0","-543.0","90","0"
"93.0","202.0","88.0","130.0","0","0","0","663.0","-156.0","8551.0","-16.0","18.0","10.0","333.0","-407.0","-583.0","90","0"
"92.0","262.0","88.0","127.0","0","0","0","681.0","-172.0","8545.0","-19.0","18.0","14.0","330.0","-412.0","-596.0","90","0"
"93.0","202.0","89.0","127.0","0","0","0","661.0","-157.0","8547.0","-17.0","18.0","12.0","335.0","-397.0","-593.0","90","0"
"94.0","199.0","88.0","196.0","0","0","0","667.0","-165.0","8555.0","-18.0","20.0","13.0","339.0","-405.0","-579.0","90","0"
"92.0","163.0","88.0","102.0","0","0","0","602.0","-173.0","8570.0","-18.0","31.0","5.0","339.0","-405.0","-589.0","90","1"
"92.0","202.0","87.0","105.0","0","0","0","134.0","-119.0","8555.0","-48.0","-97.0","31.0","335.0","-409.0","-583.0","90","1"
"89.0","202.0","88.0","108.0","0","0","0","403.0","-204.0","8519.0","-9.0","7.0","123.0","338.0","-408.0","-580.0","90","1"
"87.0","206.0","86.0","9.0","0","0","0","566.0","-267.0","8610.0","40.0","46.0","107.0","332.0","-404.0","-578.0","90","1"
"83.0","206.0","86.0","11.0","0","0","0","712.0","-139.0","8554.0","11.0","-6.0","139.0","338.0","-398.0","-578.0","90","1"
"79.0","206.0","86.0","14.0","0","0","0","576.0","-229.0","8586.0","38.0","-30.0","123.0","324.0","-418.0","-558.0","90","1"
"75.0","205.0","87.0","18.0","0","0","0","662.0","-351.0","8524.0","23.0","184.0","125.0","331.0","-401.0","-551.0","90","1"
"72.0","205.0","87.0","22.0","0","0","0","679.0","-228.0","8558.0","8.0","-33.0","182.0","321.0","-411.0","-543.0","90","1"
"68.0","207.0","88.0","25.0","0","0","0","858.0","-150.0","8498.0","-73.0","25.0","312.0","317.0","-407.0","-537.0","90","1"
